,Data e hora protocolo_Atuado,Valor_Atuado,Data e hora protocolo_Desatuado,Valor_Desatuado,Timespan
679,2023-10-11 09:21:35.171,1,2023-10-11 09:22:19.864,0,0 days 00:00:44.693000
680,2023-10-11 09:22:35.094,1,2023-10-11 09:22:38.141,0,0 days 00:00:03.047000
681,2023-10-11 09:23:03.525,1,2023-10-11 09:23:28.926,0,0 days 00:00:25.401000
682,2023-10-11 09:23:37.049,1,2023-10-11 09:23:55.326,0,0 days 00:00:18.277000
683,2023-10-11 09:24:12.588,1,2023-10-11 09:25:21.650,0,0 days 00:01:09.062000
684,2023-10-11 09:25:37.912,1,2023-10-11 09:26:15.482,0,0 days 00:00:37.570000
685,2023-10-11 09:26:23.605,1,2023-10-11 09:27:29.621,0,0 days 00:01:06.016000
686,2023-10-11 09:28:36.653,1,2023-10-11 09:28:50.868,0,0 days 00:00:14.215000
687,2023-10-11 09:29:20.330,1,2023-10-11 09:30:15.177,0,0 days 00:00:54.847000
688,2023-10-11 09:30:24.316,1,2023-10-11 09:31:00.870,0,0 days 00:00:36.554000
689,2023-10-11 09:31:44.547,1,2023-10-11 09:32:34.317,0,0 days 00:00:49.770000
690,2023-10-11 09:32:37.363,1,2023-10-11 09:34:06.734,0,0 days 00:01:29.371000
691,2023-10-11 09:34:29.088,1,2023-10-11 09:34:36.196,0,0 days 00:00:07.108000
692,2023-10-11 09:34:53.457,1,2023-10-11 09:37:02.443,0,0 days 00:02:08.986000
693,2023-10-11 09:37:40.013,1,2023-10-11 09:38:02.367,0,0 days 00:00:22.354000
694,2023-10-11 09:38:20.644,1,2023-10-11 09:38:54.168,0,0 days 00:00:33.524000
695,2023-10-11 09:39:39.861,1,2023-10-11 09:39:45.953,0,0 days 00:00:06.092000
696,2023-10-11 09:40:01.200,1,2023-10-11 09:40:05.261,0,0 days 00:00:04.061000
697,2023-10-11 09:40:40.800,1,2023-10-11 09:40:48.923,0,0 days 00:00:08.123000
698,2023-10-11 09:41:14.323,1,2023-10-11 09:41:18.385,0,0 days 00:00:04.062000
699,2023-10-11 09:41:47.831,1,2023-10-11 09:41:51.893,0,0 days 00:00:04.062000
700,2023-10-11 09:41:57.985,1,2023-10-11 09:42:02.047,0,0 days 00:00:04.062000
701,2023-10-11 09:42:06.124,1,2023-10-11 09:42:25.417,0,0 days 00:00:19.293000
702,2023-10-11 09:42:29.478,1,2023-10-11 09:42:39.632,0,0 days 00:00:10.154000
703,2023-10-11 09:42:50.801,1,2023-10-11 09:42:55.878,0,0 days 00:00:05.077000
704,2023-10-11 09:43:07.048,1,2023-10-11 09:43:16.202,0,0 days 00:00:09.154000
705,2023-10-11 09:43:24.325,1,2023-10-11 09:43:36.510,0,0 days 00:00:12.185000
706,2023-10-11 09:43:43.618,1,2023-10-11 09:43:46.664,0,0 days 00:00:03.046000
707,2023-10-11 09:43:52.756,1,2023-10-11 09:43:56.818,0,0 days 00:00:04.062000
708,2023-10-11 09:44:04.941,1,2023-10-11 09:44:09.002,0,0 days 00:00:04.061000
709,2023-10-11 09:44:16.110,1,2023-10-11 09:44:19.172,0,0 days 00:00:03.062000
710,2023-10-11 09:44:26.280,1,2023-10-11 09:44:37.449,0,0 days 00:00:11.169000
711,2023-10-11 09:45:02.834,1,2023-10-11 09:45:08.926,0,0 days 00:00:06.092000
712,2023-10-11 09:45:14.003,1,2023-10-11 09:45:20.095,0,0 days 00:00:06.092000
713,2023-10-11 09:45:26.203,1,2023-10-11 09:45:31.280,0,0 days 00:00:05.077000
714,2023-10-11 09:45:51.588,1,2023-10-11 09:45:55.650,0,0 days 00:00:04.062000
715,2023-10-11 09:46:29.158,1,2023-10-11 09:46:41.358,0,0 days 00:00:12.200000
716,2023-10-11 09:46:44.404,1,2023-10-11 09:46:48.466,0,0 days 00:00:04.062000
717,2023-10-11 09:47:10.805,1,2023-10-11 09:47:21.974,0,0 days 00:00:11.169000
718,2023-10-11 09:47:54.482,1,2023-10-11 09:48:12.759,0,0 days 00:00:18.277000
719,2023-10-11 09:48:24.944,1,2023-10-11 09:48:30.021,0,0 days 00:00:05.077000
720,2023-10-11 09:48:34.082,1,2023-10-11 09:48:50.344,0,0 days 00:00:16.262000
721,2023-10-11 09:49:01.514,1,2023-10-11 09:49:07.606,0,0 days 00:00:06.092000
722,2023-10-11 09:49:11.668,1,2023-10-11 09:49:15.729,0,0 days 00:00:04.061000
723,2023-10-11 09:49:19.791,1,2023-10-11 09:49:29.945,0,0 days 00:00:10.154000
724,2023-10-11 09:49:48.222,1,2023-10-11 09:49:55.345,0,0 days 00:00:07.123000
725,2023-10-11 09:50:04.484,1,2023-10-11 09:50:08.545,0,0 days 00:00:04.061000
726,2023-10-11 09:50:18.699,1,2023-10-11 09:50:26.822,0,0 days 00:00:08.123000
727,2023-10-11 09:50:29.869,1,2023-10-11 09:50:36.976,0,0 days 00:00:07.107000
728,2023-10-11 09:50:42.053,1,2023-10-11 09:50:47.130,0,0 days 00:00:05.077000
729,2023-10-11 09:50:51.192,1,2023-10-11 09:50:54.238,0,0 days 00:00:03.046000
730,2023-10-11 09:50:58.315,1,2023-10-11 09:51:13.546,0,0 days 00:00:15.231000
731,2023-10-11 09:51:16.592,1,2023-10-11 09:51:25.731,0,0 days 00:00:09.139000
732,2023-10-11 09:51:33.854,1,2023-10-11 09:51:38.931,0,0 days 00:00:05.077000
733,2023-10-11 09:51:47.054,1,2023-10-11 09:52:08.393,0,0 days 00:00:21.339000
734,2023-10-11 09:52:21.593,1,2023-10-11 09:52:25.655,0,0 days 00:00:04.062000
735,2023-10-11 09:52:30.732,1,2023-10-11 09:52:37.839,0,0 days 00:00:07.107000
736,2023-10-11 09:52:55.101,1,2023-10-11 09:53:15.425,0,0 days 00:00:20.324000
737,2023-10-11 09:53:24.563,1,2023-10-11 09:53:30.655,0,0 days 00:00:06.092000
738,2023-10-11 09:53:33.702,1,2023-10-11 09:53:38.779,0,0 days 00:00:05.077000
739,2023-10-11 09:53:46.902,1,2023-10-11 09:53:57.056,0,0 days 00:00:10.154000
740,2023-10-11 09:54:00.102,1,2023-10-11 09:54:19.410,0,0 days 00:00:19.308000
741,2023-10-11 09:54:23.472,1,2023-10-11 09:54:49.872,0,0 days 00:00:26.400000
742,2023-10-11 09:55:03.072,1,2023-10-11 09:55:10.180,0,0 days 00:00:07.108000
743,2023-10-11 09:55:18.303,1,2023-10-11 09:55:21.365,0,0 days 00:00:03.062000
744,2023-10-11 09:55:40.657,1,2023-10-11 09:55:59.950,0,0 days 00:00:19.293000
745,2023-10-11 09:56:02.996,1,2023-10-11 09:56:24.319,0,0 days 00:00:21.323000
746,2023-10-11 09:56:50.735,1,2023-10-11 09:56:54.796,0,0 days 00:00:04.061000
747,2023-10-11 09:57:21.197,1,2023-10-11 09:57:27.289,0,0 days 00:00:06.092000
748,2023-10-11 09:57:37.459,1,2023-10-11 09:58:05.890,0,0 days 00:00:28.431000
749,2023-10-11 09:58:08.936,1,2023-10-11 09:58:12.997,0,0 days 00:00:04.061000
750,2023-10-11 09:58:17.059,1,2023-10-11 09:58:35.336,0,0 days 00:00:18.277000
751,2023-10-11 09:59:02.767,1,2023-10-11 09:59:21.044,0,0 days 00:00:18.277000
752,2023-10-11 10:00:09.799,1,2023-10-11 10:00:29.091,0,0 days 00:00:19.292000
753,2023-10-11 10:00:46.353,1,2023-10-11 10:00:50.430,0,0 days 00:00:04.077000
754,2023-10-11 10:00:59.569,1,2023-10-11 10:01:46.277,0,0 days 00:00:46.708000
755,2023-10-11 10:02:53.308,1,2023-10-11 10:03:07.539,0,0 days 00:00:14.231000
756,2023-10-11 10:03:18.709,1,2023-10-11 10:03:30.894,0,0 days 00:00:12.185000
757,2023-10-11 10:03:48.155,1,2023-10-11 10:03:55.263,0,0 days 00:00:07.108000
758,2023-10-11 10:04:03.386,1,2023-10-11 10:04:06.432,0,0 days 00:00:03.046000
759,2023-10-11 10:04:43.002,1,2023-10-11 10:04:51.125,0,0 days 00:00:08.123000
760,2023-10-11 10:05:00.264,1,2023-10-11 10:05:09.402,0,0 days 00:00:09.138000
761,2023-10-11 10:05:16.526,1,2023-10-11 10:05:23.633,0,0 days 00:00:07.107000
762,2023-10-11 10:05:42.926,1,2023-10-11 10:05:54.095,0,0 days 00:00:11.169000
763,2023-10-11 10:06:04.249,1,2023-10-11 10:06:08.311,0,0 days 00:00:04.062000
764,2023-10-11 10:06:12.372,1,2023-10-11 10:06:16.434,0,0 days 00:00:04.062000
765,2023-10-11 10:06:27.619,1,2023-10-11 10:06:38.788,0,0 days 00:00:11.169000
766,2023-10-11 10:06:46.911,1,2023-10-11 10:06:57.065,0,0 days 00:00:10.154000
767,2023-10-11 10:07:11.281,1,2023-10-11 10:07:20.419,0,0 days 00:00:09.138000
768,2023-10-11 10:07:26.512,1,2023-10-11 10:08:01.051,0,0 days 00:00:34.539000
769,2023-10-11 10:08:11.205,1,2023-10-11 10:08:33.559,0,0 days 00:00:22.354000
770,2023-10-11 10:08:40.667,1,2023-10-11 10:08:55.897,0,0 days 00:00:15.230000
771,2023-10-11 10:09:10.113,1,2023-10-11 10:09:14.175,0,0 days 00:00:04.062000
772,2023-10-11 10:09:18.236,1,2023-10-11 10:09:39.575,0,0 days 00:00:21.339000
773,2023-10-11 10:09:55.821,1,2023-10-11 10:10:14.098,0,0 days 00:00:18.277000
774,2023-10-11 10:10:24.252,1,2023-10-11 10:10:31.360,0,0 days 00:00:07.108000
775,2023-10-11 10:11:21.130,1,2023-10-11 10:11:30.268,0,0 days 00:00:09.138000
776,2023-10-11 10:11:35.345,1,2023-10-11 10:11:43.469,0,0 days 00:00:08.124000
777,2023-10-11 10:11:56.684,1,2023-10-11 10:12:06.838,0,0 days 00:00:10.154000
778,2023-10-11 10:12:18.008,1,2023-10-11 10:12:29.177,0,0 days 00:00:11.169000
779,2023-10-11 10:12:34.254,1,2023-10-11 10:12:38.315,0,0 days 00:00:04.061000
780,2023-10-11 10:12:41.362,1,2023-10-11 10:12:58.639,0,0 days 00:00:17.277000
781,2023-10-11 10:13:11.839,1,2023-10-11 10:13:14.885,0,0 days 00:00:03.046000
782,2023-10-11 10:13:34.178,1,2023-10-11 10:13:41.285,0,0 days 00:00:07.107000
783,2023-10-11 10:13:45.347,1,2023-10-11 10:13:56.516,0,0 days 00:00:11.169000
784,2023-10-11 10:14:06.686,1,2023-10-11 10:14:14.809,0,0 days 00:00:08.123000
785,2023-10-11 10:14:17.855,1,2023-10-11 10:14:37.148,0,0 days 00:00:19.293000
786,2023-10-11 10:14:46.286,1,2023-10-11 10:15:04.563,0,0 days 00:00:18.277000
787,2023-10-11 10:15:24.887,1,2023-10-11 10:15:31.995,0,0 days 00:00:07.108000
788,2023-10-11 10:15:46.210,1,2023-10-11 10:15:58.395,0,0 days 00:00:12.185000
789,2023-10-11 10:16:05.503,1,2023-10-11 10:16:22.780,0,0 days 00:00:17.277000
790,2023-10-11 10:16:27.857,1,2023-10-11 10:16:36.995,0,0 days 00:00:09.138000
791,2023-10-11 10:17:00.349,1,2023-10-11 10:17:06.442,0,0 days 00:00:06.093000
792,2023-10-11 10:17:11.519,1,2023-10-11 10:17:17.611,0,0 days 00:00:06.092000
793,2023-10-11 10:17:21.673,1,2023-10-11 10:17:30.827,0,0 days 00:00:09.154000
794,2023-10-11 10:17:36.919,1,2023-10-11 10:17:40.981,0,0 days 00:00:04.062000
795,2023-10-11 10:17:47.073,1,2023-10-11 10:17:53.166,0,0 days 00:00:06.093000
796,2023-10-11 10:18:06.366,1,2023-10-11 10:18:10.427,0,0 days 00:00:04.061000
797,2023-10-11 10:18:22.612,1,2023-10-11 10:18:54.105,0,0 days 00:00:31.493000
798,2023-10-11 10:18:59.182,1,2023-10-11 10:19:06.289,0,0 days 00:00:07.107000
799,2023-10-11 10:19:10.351,1,2023-10-11 10:19:17.459,0,0 days 00:00:07.108000
800,2023-10-11 10:19:58.090,1,2023-10-11 10:20:05.198,0,0 days 00:00:07.108000
801,2023-10-11 10:20:19.413,1,2023-10-11 10:20:35.660,0,0 days 00:00:16.247000
802,2023-10-11 10:21:19.337,1,2023-10-11 10:21:23.399,0,0 days 00:00:04.062000
803,2023-10-11 10:21:34.568,1,2023-10-11 10:21:48.799,0,0 days 00:00:14.231000
804,2023-10-11 10:21:58.953,1,2023-10-11 10:22:07.076,0,0 days 00:00:08.123000
805,2023-10-11 10:22:14.184,1,2023-10-11 10:22:18.246,0,0 days 00:00:04.062000
806,2023-10-11 10:22:23.323,1,2023-10-11 10:22:40.584,0,0 days 00:00:17.261000
807,2023-10-11 10:22:44.646,1,2023-10-11 10:22:47.692,0,0 days 00:00:03.046000
808,2023-10-11 10:23:03.954,1,2023-10-11 10:23:17.154,0,0 days 00:00:13.200000
809,2023-10-11 10:23:24.262,1,2023-10-11 10:23:42.539,0,0 days 00:00:18.277000
810,2023-10-11 10:23:58.785,1,2023-10-11 10:24:08.955,0,0 days 00:00:10.170000
811,2023-10-11 10:24:21.139,1,2023-10-11 10:24:54.647,0,0 days 00:00:33.508000
812,2023-10-11 10:25:09.894,1,2023-10-11 10:25:15.986,0,0 days 00:00:06.092000
813,2023-10-11 10:25:24.109,1,2023-10-11 10:25:39.340,0,0 days 00:00:15.231000
814,2023-10-11 10:25:42.387,1,2023-10-11 10:25:49.494,0,0 days 00:00:07.107000
815,2023-10-11 10:26:06.756,1,2023-10-11 10:26:13.879,0,0 days 00:00:07.123000
816,2023-10-11 10:26:17.941,1,2023-10-11 10:26:26.064,0,0 days 00:00:08.123000
817,2023-10-11 10:26:47.387,1,2023-10-11 10:27:03.634,0,0 days 00:00:16.247000
818,2023-10-11 10:27:32.080,1,2023-10-11 10:27:36.142,0,0 days 00:00:04.062000
819,2023-10-11 10:27:41.219,1,2023-10-11 10:27:50.357,0,0 days 00:00:09.138000
820,2023-10-11 10:27:58.481,1,2023-10-11 10:28:06.604,0,0 days 00:00:08.123000
821,2023-10-11 10:28:20.819,1,2023-10-11 10:28:23.881,0,0 days 00:00:03.062000
822,2023-10-11 10:28:27.943,1,2023-10-11 10:28:36.066,0,0 days 00:00:08.123000
823,2023-10-11 10:28:43.173,1,2023-10-11 10:28:49.266,0,0 days 00:00:06.093000
824,2023-10-11 10:29:05.512,1,2023-10-11 10:29:08.558,0,0 days 00:00:03.046000
825,2023-10-11 10:29:24.805,1,2023-10-11 10:29:52.236,0,0 days 00:00:27.431000
826,2023-10-11 10:30:00.359,1,2023-10-11 10:30:11.528,0,0 days 00:00:11.169000
827,2023-10-11 10:30:25.744,1,2023-10-11 10:30:32.852,0,0 days 00:00:07.108000
828,2023-10-11 10:30:42.006,1,2023-10-11 10:30:59.267,0,0 days 00:00:17.261000
829,2023-10-11 10:31:32.775,1,2023-10-11 10:32:13.407,0,0 days 00:00:40.632000
830,2023-10-11 10:32:40.822,1,2023-10-11 10:32:44.884,0,0 days 00:00:04.062000
831,2023-10-11 10:32:57.084,1,2023-10-11 10:33:08.254,0,0 days 00:00:11.170000
832,2023-10-11 10:33:16.377,1,2023-10-11 10:33:28.561,0,0 days 00:00:12.184000
833,2023-10-11 10:33:38.715,1,2023-10-11 10:33:48.869,0,0 days 00:00:10.154000
834,2023-10-11 10:34:04.116,1,2023-10-11 10:34:09.193,0,0 days 00:00:05.077000
835,2023-10-11 10:34:30.516,1,2023-10-11 10:34:53.870,0,0 days 00:00:23.354000
836,2023-10-11 10:34:56.916,1,2023-10-11 10:35:23.332,0,0 days 00:00:26.416000
837,2023-10-11 10:35:36.532,1,2023-10-11 10:36:24.271,0,0 days 00:00:47.739000
838,2023-10-11 10:36:28.333,1,2023-10-11 10:36:48.641,0,0 days 00:00:20.308000
839,2023-10-11 10:36:55.749,1,2023-10-11 10:37:21.149,0,0 days 00:00:25.400000
840,2023-10-11 10:37:31.303,1,2023-10-11 10:37:39.426,0,0 days 00:00:08.123000
841,2023-10-11 10:37:50.595,1,2023-10-11 10:38:35.288,0,0 days 00:00:44.693000
842,2023-10-11 10:38:38.335,1,2023-10-11 10:38:42.396,0,0 days 00:00:04.061000
843,2023-10-11 10:39:18.950,1,2023-10-11 10:39:23.012,0,0 days 00:00:04.062000
844,2023-10-11 10:39:45.366,1,2023-10-11 10:39:59.582,0,0 days 00:00:14.216000
845,2023-10-11 10:40:38.182,1,2023-10-11 10:40:59.505,0,0 days 00:00:21.323000
846,2023-10-11 10:41:03.567,1,2023-10-11 10:41:44.198,0,0 days 00:00:40.631000
847,2023-10-11 10:42:03.491,1,2023-10-11 10:42:09.583,0,0 days 00:00:06.092000
848,2023-10-11 10:42:23.799,1,2023-10-11 10:42:51.230,0,0 days 00:00:27.431000
849,2023-10-11 10:42:55.292,1,2023-10-11 10:43:00.368,0,0 days 00:00:05.076000
850,2023-10-11 10:43:07.476,1,2023-10-11 10:43:48.092,0,0 days 00:00:40.616000
851,2023-10-11 10:44:23.646,1,2023-10-11 10:44:32.785,0,0 days 00:00:09.139000
852,2023-10-11 10:44:36.846,1,2023-10-11 10:44:49.031,0,0 days 00:00:12.185000
853,2023-10-11 10:44:59.201,1,2023-10-11 10:45:21.539,0,0 days 00:00:22.338000
854,2023-10-11 10:45:40.832,1,2023-10-11 10:45:44.893,0,0 days 00:00:04.061000
855,2023-10-11 10:46:02.171,1,2023-10-11 10:46:23.494,0,0 days 00:00:21.323000
856,2023-10-11 10:46:31.617,1,2023-10-11 10:47:05.125,0,0 days 00:00:33.508000
857,2023-10-11 10:47:38.649,1,2023-10-11 10:47:43.726,0,0 days 00:00:05.077000
858,2023-10-11 10:47:54.895,1,2023-10-11 10:48:15.219,0,0 days 00:00:20.324000
859,2023-10-11 10:48:19.280,1,2023-10-11 10:48:31.465,0,0 days 00:00:12.185000
860,2023-10-11 10:48:41.619,1,2023-10-11 10:48:51.773,0,0 days 00:00:10.154000
861,2023-10-11 10:48:56.850,1,2023-10-11 10:49:43.573,0,0 days 00:00:46.723000
862,2023-10-11 10:50:02.866,1,2023-10-11 10:50:32.328,0,0 days 00:00:29.462000
863,2023-10-11 10:51:43.421,1,2023-10-11 10:52:14.898,0,0 days 00:00:31.477000
864,2023-10-11 10:52:38.252,1,2023-10-11 10:52:45.376,0,0 days 00:00:07.124000
865,2023-10-11 10:53:04.668,1,2023-10-11 10:53:19.899,0,0 days 00:00:15.231000
866,2023-10-11 10:53:25.991,1,2023-10-11 10:53:33.099,0,0 days 00:00:07.108000
867,2023-10-11 10:53:38.176,1,2023-10-11 10:54:04.592,0,0 days 00:00:26.416000
868,2023-10-11 10:54:58.423,1,2023-10-11 10:55:25.839,0,0 days 00:00:27.416000
869,2023-10-11 10:55:28.885,1,2023-10-11 10:55:48.178,0,0 days 00:00:19.293000
870,2023-10-11 10:55:54.270,1,2023-10-11 10:56:51.148,0,0 days 00:00:56.878000
871,2023-10-11 10:57:20.610,1,2023-10-11 10:58:10.380,0,0 days 00:00:49.770000
872,2023-10-11 10:58:37.795,1,2023-10-11 10:58:48.965,0,0 days 00:00:11.170000
873,2023-10-11 10:59:04.195,1,2023-10-11 10:59:18.427,0,0 days 00:00:14.232000
874,2023-10-11 11:02:16.152,1,2023-10-11 11:02:27.321,0,0 days 00:00:11.169000
875,2023-10-11 11:02:31.383,1,2023-10-11 11:02:53.737,0,0 days 00:00:22.354000
876,2023-10-11 11:03:12.014,1,2023-10-11 11:03:32.322,0,0 days 00:00:20.308000
877,2023-10-11 11:04:39.353,1,2023-10-11 11:05:12.877,0,0 days 00:00:33.524000
878,2023-10-11 11:05:17.954,1,2023-10-11 11:05:27.092,0,0 days 00:00:09.138000
879,2023-10-11 11:05:31.154,1,2023-10-11 11:05:35.216,0,0 days 00:00:04.062000
880,2023-10-11 11:05:39.277,1,2023-10-11 11:06:33.109,0,0 days 00:00:53.832000
881,2023-10-11 11:07:00.540,1,2023-10-11 11:07:18.817,0,0 days 00:00:18.277000
882,2023-10-11 11:07:33.032,1,2023-10-11 11:07:40.140,0,0 days 00:00:07.108000
883,2023-10-11 11:07:49.279,1,2023-10-11 11:08:03.494,0,0 days 00:00:14.215000
884,2023-10-11 11:08:11.633,1,2023-10-11 11:08:16.710,0,0 days 00:00:05.077000
885,2023-10-11 11:08:41.079,1,2023-10-11 11:08:51.233,0,0 days 00:00:10.154000
886,2023-10-11 11:09:17.649,1,2023-10-11 11:09:38.972,0,0 days 00:00:21.323000
887,2023-10-11 11:09:51.157,1,2023-10-11 11:10:38.896,0,0 days 00:00:47.739000
888,2023-10-11 11:10:42.958,1,2023-10-11 11:11:16.466,0,0 days 00:00:33.508000
889,2023-10-11 11:11:36.789,1,2023-10-11 11:11:56.082,0,0 days 00:00:19.293000
890,2023-10-11 11:12:11.313,1,2023-10-11 11:12:24.513,0,0 days 00:00:13.200000
891,2023-10-11 11:12:29.605,1,2023-10-11 11:12:44.836,0,0 days 00:00:15.231000
892,2023-10-11 11:12:47.883,1,2023-10-11 11:12:59.052,0,0 days 00:00:11.169000
893,2023-10-11 11:13:06.160,1,2023-10-11 11:13:16.314,0,0 days 00:00:10.154000
894,2023-10-11 11:13:22.406,1,2023-10-11 11:13:33.575,0,0 days 00:00:11.169000
895,2023-10-11 11:13:51.868,1,2023-10-11 11:14:12.176,0,0 days 00:00:20.308000
896,2023-10-11 11:14:43.669,1,2023-10-11 11:15:06.007,0,0 days 00:00:22.338000
897,2023-10-11 11:15:15.146,1,2023-10-11 11:15:26.315,0,0 days 00:00:11.169000
898,2023-10-11 11:15:49.685,1,2023-10-11 11:16:03.900,0,0 days 00:00:14.215000
899,2023-10-11 11:16:08.977,1,2023-10-11 11:16:25.224,0,0 days 00:00:16.247000
900,2023-10-11 11:16:38.424,1,2023-10-11 11:17:05.855,0,0 days 00:00:27.431000
901,2023-10-11 11:17:09.916,1,2023-10-11 11:17:40.378,0,0 days 00:00:30.462000
902,2023-10-11 11:17:54.594,1,2023-10-11 11:18:31.164,0,0 days 00:00:36.570000
903,2023-10-11 11:18:50.456,1,2023-10-11 11:18:57.564,0,0 days 00:00:07.108000
904,2023-10-11 11:19:13.826,1,2023-10-11 11:19:34.134,0,0 days 00:00:20.308000
905,2023-10-11 11:19:45.303,1,2023-10-11 11:20:05.611,0,0 days 00:00:20.308000
906,2023-10-11 11:20:29.996,1,2023-10-11 11:21:04.519,0,0 days 00:00:34.523000
907,2023-10-11 11:21:10.612,1,2023-10-11 11:21:19.766,0,0 days 00:00:09.154000
908,2023-10-11 11:21:36.012,1,2023-10-11 11:22:05.458,0,0 days 00:00:29.446000
909,2023-10-11 11:22:13.582,1,2023-10-11 11:22:17.643,0,0 days 00:00:04.061000
910,2023-10-11 11:22:51.167,1,2023-10-11 11:23:05.382,0,0 days 00:00:14.215000
911,2023-10-11 11:23:28.736,1,2023-10-11 11:23:34.844,0,0 days 00:00:06.108000
912,2023-10-11 11:23:53.121,1,2023-10-11 11:24:06.321,0,0 days 00:00:13.200000
913,2023-10-11 11:24:46.953,1,2023-10-11 11:24:52.030,0,0 days 00:00:05.077000
914,2023-10-11 11:24:57.107,1,2023-10-11 11:25:04.214,0,0 days 00:00:07.107000
915,2023-10-11 11:25:23.507,1,2023-10-11 11:25:38.738,0,0 days 00:00:15.231000
916,2023-10-11 11:25:45.861,1,2023-10-11 11:26:06.169,0,0 days 00:00:20.308000
917,2023-10-11 11:26:14.292,1,2023-10-11 11:26:30.539,0,0 days 00:00:16.247000
918,2023-10-11 11:26:40.692,1,2023-10-11 11:27:16.247,0,0 days 00:00:35.555000
919,2023-10-11 11:27:27.416,1,2023-10-11 11:27:36.555,0,0 days 00:00:09.139000
920,2023-10-11 11:28:19.217,1,2023-10-11 11:28:37.494,0,0 days 00:00:18.277000
921,2023-10-11 11:29:13.048,1,2023-10-11 11:29:38.433,0,0 days 00:00:25.385000
922,2023-10-11 11:30:00.772,1,2023-10-11 11:30:34.295,0,0 days 00:00:33.523000
923,2023-10-11 11:30:45.465,1,2023-10-11 11:31:30.158,0,0 days 00:00:44.693000
924,2023-10-11 11:32:15.850,1,2023-10-11 11:33:08.666,0,0 days 00:00:52.816000
925,2023-10-11 11:33:16.790,1,2023-10-11 11:33:19.836,0,0 days 00:00:03.046000
926,2023-10-11 11:33:23.897,1,2023-10-11 11:33:42.190,0,0 days 00:00:18.293000
927,2023-10-11 11:34:01.483,1,2023-10-11 11:34:18.744,0,0 days 00:00:17.261000
928,2023-10-11 11:34:22.806,1,2023-10-11 11:35:04.453,0,0 days 00:00:41.647000
929,2023-10-11 11:35:11.560,1,2023-10-11 11:35:18.668,0,0 days 00:00:07.108000
930,2023-10-11 11:35:33.899,1,2023-10-11 11:36:10.469,0,0 days 00:00:36.570000
931,2023-10-11 11:36:23.669,1,2023-10-11 11:36:50.085,0,0 days 00:00:26.416000
932,2023-10-11 11:37:02.269,1,2023-10-11 11:37:41.870,0,0 days 00:00:39.601000
933,2023-10-11 11:38:01.178,1,2023-10-11 11:38:23.516,0,0 days 00:00:22.338000
934,2023-10-11 11:38:31.640,1,2023-10-11 11:38:53.978,0,0 days 00:00:22.338000
935,2023-10-11 11:39:18.363,1,2023-10-11 11:39:40.702,0,0 days 00:00:22.339000
936,2023-10-11 11:40:02.025,1,2023-10-11 11:40:10.164,0,0 days 00:00:08.139000
937,2023-10-11 11:40:22.349,1,2023-10-11 11:40:55.857,0,0 days 00:00:33.508000
938,2023-10-11 11:41:18.211,1,2023-10-11 11:41:21.257,0,0 days 00:00:03.046000
939,2023-10-11 11:41:29.380,1,2023-10-11 11:42:07.965,0,0 days 00:00:38.585000
940,2023-10-11 11:42:24.227,1,2023-10-11 11:42:27.273,0,0 days 00:00:03.046000
941,2023-10-11 11:42:35.397,1,2023-10-11 11:43:24.151,0,0 days 00:00:48.754000
942,2023-10-11 11:43:31.259,1,2023-10-11 11:43:58.674,0,0 days 00:00:27.415000
943,2023-10-11 11:44:04.767,1,2023-10-11 11:44:23.044,0,0 days 00:00:18.277000
944,2023-10-11 11:44:45.398,1,2023-10-11 11:45:09.768,0,0 days 00:00:24.370000
945,2023-10-11 11:45:31.091,1,2023-10-11 11:45:47.353,0,0 days 00:00:16.262000
946,2023-10-11 11:47:01.492,1,2023-10-11 11:47:09.615,0,0 days 00:00:08.123000
947,2023-10-11 11:48:01.416,1,2023-10-11 11:48:07.508,0,0 days 00:00:06.092000
948,2023-10-11 11:48:11.570,1,2023-10-11 11:48:25.785,0,0 days 00:00:14.215000
949,2023-10-11 11:49:24.694,1,2023-10-11 11:49:52.109,0,0 days 00:00:27.415000
950,2023-10-11 11:50:06.340,1,2023-10-11 11:51:12.357,0,0 days 00:01:06.017000
951,2023-10-11 11:51:24.541,1,2023-10-11 11:51:33.680,0,0 days 00:00:09.139000
952,2023-10-11 11:51:45.865,1,2023-10-11 11:52:08.203,0,0 days 00:00:22.338000
953,2023-10-11 11:52:48.835,1,2023-10-11 11:53:04.066,0,0 days 00:00:15.231000
